logP,qed,mw,token_0,token_1,token_2,token_3,token_4,token_5,token_6,token_7,token_8,token_9,token_10,token_11,token_12,token_13,token_14,token_15,token_16,token_17,token_18,token_19,token_20,token_21,token_22,token_23,token_24,token_25,token_26,token_27,token_28,token_29,token_30
1.853,0.374,1.21,00000,10000,10000,00111,10000,00101,10000,01001,10111,10000,00111,10000,00111,10000,00111,11010,10111,11010,00101,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.707,0.898,1.433,00000,10000,10000,00111,10000,00101,10000,01001,10111,10000,00111,10000,01110,10000,10111,00111,10000,00111,11010,10110,11010,00001,11101,11110,11110,11110,11110,11110,11110,11110,11110
2.522,0.823,2.046,00000,10000,10000,00111,11100,10000,01000,10000,01110,01111,10000,10000,00111,11100,10000,01011,01110,00111,10110,11010,01000,11010,00010,11101,11110,11110,11110,11110,11110,11110,11110
1.858,1.122,1.628,00000,10000,10111,10000,00111,10000,00111,10000,01110,10000,10000,00111,10000,00101,10000,01001,10111,10000,11010,01111,00111,11010,10110,11101,11110,11110,11110,11110,11110,11110,11110
2.522,0.823,2.046,00000,10000,10000,00111,10110,10000,00111,01110,01111,10000,10000,00111,11100,10000,01011,01110,10110,00111,11010,00010,11100,11010,01000,11101,11110,11110,11110,11110,11110,11110,11110
2.699,0.972,2.33,00000,10001,10000,00111,10110,10000,00111,01110,01111,10000,00111,10000,00111,11100,11010,01110,10110,00111,11010,00010,11100,11010,01000,11101,11110,11110,11110,11110,11110,11110,11110
2.366,0.748,1.851,00000,10000,00111,10000,01110,01000,10000,00111,10110,10000,00111,11100,10000,11010,01110,01000,11010,01111,00111,11100,11010,01000,11101,11110,11110,11110,11110,11110,11110,11110,11110
1.707,0.898,1.433,00000,10000,10000,00111,10000,00101,10000,01001,10111,10000,00111,10000,00111,01110,10000,10111,10000,00111,11010,10110,11010,00001,11101,11110,11110,11110,11110,11110,11110,11110,11110
1.918,1.646,1.253,00000,10000,10000,10110,10000,01110,10000,10000,10000,10000,00111,10000,00111,10000,00111,11010,00101,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.324,0.224,2.381,00000,10000,10110,10000,00101,10000,01100,10110,10000,10000,11100,10000,10000,10101,10000,01000,10000,01011,01110,10000,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.571,0.673,2.254,00000,10111,01000,10110,01110,11011,10000,10000,10010,10000,00101,10000,01001,10110,10000,10000,10000,11100,10000,10000,11010,00101,11101,11110,11110,11110,11110,11110,11110,11110,11110
1.274,1.346,1.114,00000,10000,10000,01110,10000,10000,10110,10000,10000,10000,00111,10101,10000,01000,11010,01110,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
2.578,0.598,1.53,00000,10000,00111,10000,00111,10000,00101,11011,00111,11010,00101,10110,10000,00111,10000,00111,10000,00111,11010,00101,10111,11010,10111,11101,11110,11110,11110,11110,11110,11110,11110
1.792,0.598,2.004,00000,10111,01000,10110,01110,11011,10000,10000,10010,10000,00101,10000,01001,10110,10000,10000,10000,10000,10000,10000,11010,00101,11101,11110,11110,11110,11110,11110,11110,11110,11110
1.531,0.823,2.505,00000,10111,01000,10110,01110,11011,10000,10000,10010,10000,00101,10000,01001,10110,10000,10000,11100,10000,11100,10000,11010,00101,11101,11110,11110,11110,11110,11110,11110,11110,11110
0.7,0.15,0.417,00000,10110,10000,10000,10000,10000,00101,10000,01001,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
0.725,0.224,1.53,00000,10110,10000,00111,10000,10101,10000,00101,10000,01001,10101,10000,00101,10000,01001,10000,01011,01111,11100,11010,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110
2.079,0.972,2.225,00000,10110,10000,00111,10000,00111,01110,00010,10110,01110,11011,10000,10000,10001,10000,10000,10001,10000,00111,11010,01000,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110
0.725,0.224,1.53,00000,10110,10000,00111,11100,10000,10000,00101,10000,01001,10101,10000,00101,10000,01001,10101,10000,11010,10111,01011,01111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110
2.437,0.898,2.462,00000,11100,10000,00111,10000,00111,01110,00010,10110,01110,11011,10000,10000,10001,10000,10000,10001,10000,00111,11010,01000,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.309,1.496,1.586,00000,10110,10000,00111,10000,01110,00110,10000,00111,10000,01000,10000,00111,11010,00101,00111,10101,10000,11010,10110,01001,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110
2.145,2.169,2.238,00000,10111,10000,00111,10000,00111,01110,00010,10110,01110,11011,10000,10000,10001,10000,10000,10001,10000,00111,11010,01000,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110
2.029,1.496,1.431,00000,10110,10000,10000,00111,10000,01110,10000,10001,00111,10000,00111,11010,00001,10001,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
2.029,1.496,1.431,00000,10110,10000,10000,00111,10000,00111,01110,10000,10001,10000,01110,10000,10001,00111,11010,01111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.374,1.197,0.89,00000,10000,10111,10000,00111,10000,00111,01110,11010,10000,10110,10000,00111,11010,01111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.45,1.496,1.126,00000,10000,10000,10000,10000,00111,10000,01110,10000,10111,00111,10000,00101,10000,01001,10111,11010,01111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
0.816,1.197,1.266,00000,10110,10000,00101,10000,01001,10000,01110,10000,10110,10000,10000,00111,10000,00111,10000,00111,11010,00101,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.339,1.346,1.016,00000,10110,00011,10000,01110,10000,10110,10000,10000,00111,10000,00111,10000,00111,11010,00101,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.354,2.468,2.116,00000,10000,11100,00101,10000,01001,00101,10000,01001,10000,00111,10000,01110,10000,10110,10000,10000,00111,10000,00111,10000,00111,11010,00101,11101,11110,11110,11110,11110,11110,11110
0.614,0.898,1.961,00000,10000,10000,10111,10110,00111,01110,00101,10000,00101,10000,01001,10111,10000,01011,01111,10000,10000,01110,10000,10110,10000,00101,10000,01001,10111,11101,11110,11110,11110,11110
2.215,1.945,1.897,00000,10110,10000,10000,00111,10000,00111,10000,01110,00110,10000,01110,10000,10010,01110,10000,10010,10010,00111,11010,00010,10001,11101,11110,11110,11110,11110,11110,11110,11110,11110
1.883,1.421,1.418,00000,10110,10000,10000,00111,10000,00111,10000,01110,00110,10000,01110,10000,10010,01110,10000,10010,10010,00111,11010,00010,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.525,0.748,0.668,00000,10000,10000,00111,10000,00111,01110,11010,10000,10110,10000,00111,11010,01111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.646,1.87,1.322,00000,10000,10000,10000,10000,10000,00111,10000,01110,10000,10111,00111,10000,00101,10000,01001,10111,11010,01111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.44,0.748,0.723,00000,10110,10000,10000,00111,10000,00111,01110,10000,10010,10000,00111,11010,00001,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.541,2.02,1.795,00000,10111,10000,01000,10000,00111,01110,00010,10000,10000,00111,10000,00111,10000,00111,11010,00101,10000,01110,10000,10111,01000,11010,00111,11101,11110,11110,11110,11110,11110,11110
1.883,1.421,1.418,00000,10110,10000,10000,00111,10000,00111,01110,00110,10000,01110,10000,10010,01110,10000,10010,10010,10000,00111,11010,00010,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.525,0.748,0.668,00000,10000,10000,00111,10000,00111,10000,01110,11010,10000,10110,00111,11010,01111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.44,0.748,0.723,00000,10110,10000,10000,00111,10000,00111,10000,00111,11010,00101,10010,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
2.029,1.496,1.431,00000,10110,10000,10000,00111,10000,01110,10000,10001,00111,10000,01110,10000,10001,00111,11010,01111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.44,0.748,0.723,00000,10110,10000,10000,00111,10000,00111,10000,01110,10000,10010,00111,11010,00001,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
0.896,1.72,1.809,00000,10110,00011,10000,01110,00010,10000,10000,00111,10000,00111,10000,00111,11010,00101,10110,10000,00101,10000,01001,10000,10110,11101,11110,11110,11110,11110,11110,11110,11110,11110
2.311,1.571,1.893,00000,10000,10000,10000,10000,10000,10000,10000,10000,00111,10000,01110,10000,10111,00111,10000,01110,10000,10111,01000,11010,01111,11101,11110,11110,11110,11110,11110,11110,11110,11110
0.614,0.673,1.572,00000,10000,10000,10111,10110,00111,01110,10000,10111,10000,01011,00101,10000,10000,01110,10000,10110,10000,00101,10000,01001,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110
0.906,1.795,1.851,00000,10000,10000,00101,10000,01001,10110,10000,01110,00010,10000,10000,00111,10000,00111,10000,00111,11010,00101,10000,01110,10000,10110,01001,11101,11110,11110,11110,11110,11110,11110
1.43,2.094,1.6,00000,10000,10000,00101,10000,01001,10110,10000,01110,11010,10000,00100,10000,10000,00111,10000,00111,10000,00111,11010,00101,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110
0.962,0.673,1.948,00000,10000,00111,01110,10000,10000,10000,10000,10110,10000,01110,00101,10000,00101,10000,01001,10111,10000,11010,01111,10000,10000,00101,10000,01001,10111,11101,11110,11110,11110,11110
2.341,2.394,1.851,00000,10000,10000,01110,10000,10000,10000,10000,00111,10000,00111,01110,00010,10000,01110,10000,10000,10000,00101,10000,01001,10111,10000,00111,11010,10111,11101,11110,11110,11110,11110
1.621,1.87,1.711,00000,10000,10000,10000,10000,00101,10000,01001,10000,00111,01110,10000,10111,10000,00111,01110,10000,10000,10111,10000,11010,01111,01001,11101,11110,11110,11110,11110,11110,11110,11110
1.374,0.524,0.473,00000,10110,10000,10000,00111,10000,00111,10000,00111,11010,00101,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.702,0.972,0.952,00000,10110,10000,10000,00111,10000,00111,10000,00111,11010,00101,10001,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.702,0.972,0.952,00000,10110,10000,10000,00111,10000,00111,10000,01110,10000,10001,00111,11010,00001,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
2.029,1.496,1.431,00000,10110,10000,10000,00111,01110,10000,10001,10000,00111,10000,00111,11010,00001,10001,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.525,0.748,0.668,00000,10000,10000,00111,10000,00111,10000,00111,11010,00101,10000,10110,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.425,1.496,1.516,00000,10000,10000,10000,00101,10000,01001,10000,00111,01110,10000,10111,10000,00111,01110,10000,10000,10111,10000,11010,01111,01001,11101,11110,11110,11110,11110,11110,11110,11110,11110
2.029,1.496,1.431,00000,10110,10000,10000,00111,10000,00111,10000,01110,10000,10001,00111,11010,00001,10001,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.702,0.972,0.952,00000,10110,10000,10000,00111,10000,00111,01110,10000,10001,10000,00111,11010,00001,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.445,0.673,1.837,00000,10000,10111,10000,00101,10000,01001,10000,00111,10000,01110,10000,10110,10000,10000,00111,10000,00111,10000,00111,11010,00101,11101,11110,11110,11110,11110,11110,11110,11110,11110
1.682,0.898,0.863,00000,10000,10000,00111,10000,00111,10000,01110,11010,10000,10110,00111,11010,01111,10000,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.883,1.421,1.418,00000,10110,10000,10000,00111,10000,00111,10000,00111,11010,00101,10000,01110,10000,10010,01110,10000,10010,10010,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
2.029,1.496,1.431,00000,10110,10000,10000,00111,10000,00111,01110,10000,10001,10000,00111,11010,00001,10001,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.339,2.094,1.92,00000,10000,10111,10000,00111,10000,00111,01110,11010,10111,10000,10000,01110,00010,10000,01110,10000,10111,10000,01110,10000,10000,10110,00111,11010,01000,11101,11110,11110,11110,11110
1.213,0.224,2.056,00000,10110,11001,00101,10000,01001,01110,10000,10111,10110,01110,11011,10000,10000,10001,10000,10000,10001,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
2.628,1.72,1.462,00000,10000,10000,01110,10000,10000,10000,00111,10000,00111,10000,01110,00101,10000,01110,10000,10000,10000,00111,11010,00110,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110
1.807,1.122,1.099,00000,10000,10111,10000,00111,10000,00111,01110,10000,10000,10000,00111,11010,00001,10111,10000,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.969,2.169,1.685,00000,10000,10110,01110,10000,10000,10000,10000,10000,00111,10101,10000,11100,10000,00111,10000,11010,01111,01011,01110,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.969,2.169,1.685,00000,10000,10110,01110,10000,10000,10000,10000,10000,00111,10101,10000,10000,00111,11100,10000,11010,01111,01011,01110,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.717,2.394,1.865,00000,10000,10111,10000,00111,10000,01110,00001,10000,10000,10000,11010,11010,10110,00111,01110,11010,10111,10000,10000,00111,11010,10110,10000,11101,11110,11110,11110,11110,11110,11110
1.43,1.945,1.795,00000,10111,10000,10000,00111,10110,10000,00101,11011,01000,11010,01110,10000,10111,10000,00111,10000,00111,10000,00111,11010,00101,11010,10111,11101,11110,11110,11110,11110,11110,11110
0.715,0.224,0.57,00000,10110,10000,10000,00111,10000,01110,10000,10111,01000,10111,11010,00101,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.928,1.346,2.017,00000,10111,00111,01110,10000,10111,10000,00111,10110,10000,00101,11011,01000,11010,01110,11100,10000,00111,10000,00111,10000,00111,11010,00101,11010,00010,11101,11110,11110,11110,11110
1.485,1.047,1.753,00000,10111,10000,10000,00111,10110,10000,01110,01000,10000,01000,10000,00111,10000,00111,10000,00111,11010,00101,11010,00010,01000,11010,01000,11101,11110,11110,11110,11110,11110,11110
1.621,1.047,1.725,00000,10110,00011,10000,00111,10110,10000,00101,11011,01000,11010,01110,10000,10111,10000,00111,10000,00111,10000,00111,11010,00101,11010,10111,11101,11110,11110,11110,11110,11110,11110
1.697,0.524,1.015,00000,10111,00111,10000,00111,10111,10000,00111,10000,00111,10000,00111,11010,00010,11010,00101,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.792,1.122,1.739,00000,10111,10000,10000,00111,10110,10000,01110,01000,10000,00111,10000,00111,10000,00111,10000,00111,11010,00101,11010,00010,01000,11010,01000,11101,11110,11110,11110,11110,11110,11110
1.651,0.449,1.725,00000,10111,00111,10000,00111,10110,10000,01110,01000,10000,01000,10000,00111,10000,00111,10000,00111,11010,00101,11010,00010,01000,11010,01000,11101,11110,11110,11110,11110,11110,11110
1.953,0.449,1.711,00000,10111,00111,10000,00111,10110,10000,01110,01000,10000,00111,10000,00111,10000,00111,10000,00111,11010,00101,11010,00010,01000,11010,01000,11101,11110,11110,11110,11110,11110,11110
1.591,1.197,1.767,00000,10111,00111,10000,00111,10110,10000,00101,11011,01000,11010,01110,10000,10111,10000,00111,10000,00111,10000,00111,11010,00101,11010,10111,11101,11110,11110,11110,11110,11110,11110
1.838,1.72,1.363,00000,10000,10000,10110,10000,10000,00111,10000,01110,10000,10010,00111,10000,01110,10000,10010,00111,11010,01111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.641,1.421,1.168,00000,10000,10110,10000,10000,00111,10000,01110,10000,10010,00111,10000,01110,10000,10010,00111,11010,01111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.702,0.972,0.952,00000,10110,10000,10000,00111,10000,00111,10000,01110,10000,10001,00111,11010,00001,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.702,1.72,1.281,00000,10000,10000,10110,10000,10000,00111,10000,00111,01110,11010,10111,10000,10000,00111,11010,01111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.505,1.496,1.085,00000,10000,10110,10000,10000,00111,10000,00111,01110,11010,10111,10000,10000,00111,11010,01111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.969,1.346,1.308,00000,10000,10000,10000,10110,10000,10000,00111,10000,00111,10000,01110,10000,10010,00111,11010,00001,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.772,1.496,1.113,00000,10000,10000,10110,10000,10000,00111,10000,00111,10000,01110,10000,10010,00111,11010,00001,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
2.084,2.319,1.96,00000,10000,10000,10110,10000,10000,00111,10000,00111,10000,00111,11010,00101,01101,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
2.412,1.945,2.003,00000,10000,10000,10000,10110,10000,10000,00111,10000,00111,01110,00110,10000,01110,10000,10010,01110,10000,10010,10010,10000,00111,11010,00010,11101,11110,11110,11110,11110,11110,11110
2.21,2.244,1.808,00000,10000,10000,10110,10000,10000,00111,10000,00111,01110,00110,10000,01110,10000,10010,01110,10000,10010,10010,10000,00111,11010,00010,11101,11110,11110,11110,11110,11110,11110,11110
